,SALEDATE,PRICE
117659,2007-04-09,1270000.0
117660,2006-11-27,1551328.0
117661,2006-11-28,1300000.0
117662,2015-05-18,1180000.0
117663,2007-09-11,2300000.0
117665,2017-05-23,1275000.0
117666,2006-12-15,751840.0
117667,2015-11-05,999900.0
117668,2006-11-22,755065.0
117670,2006-12-05,977265.0
117671,2013-06-07,545000.0
117672,2015-08-10,521000.0
117674,2005-01-28,494500.0
117675,2014-08-22,559900.0
117676,2013-11-15,687500.0
117677,2010-05-13,430500.0
117678,2011-07-15,315000.0
117679,2003-09-23,241500.0
117680,2004-07-20,249000.0
117682,1995-02-15,84991.0
117683,2007-09-21,479500.0
117685,2014-03-26,540000.0
117686,2011-12-15,505000.0
117687,2016-04-11,379000.0
117688,2016-10-07,460000.0
117689,2001-07-16,170000.0
117690,2017-10-17,370261.0
117691,2018-07-12,379000.0
117692,2012-04-26,460000.0
117694,2009-02-17,434500.0
117697,2007-07-12,359000.0
117698,2001-06-08,200000.0
117699,2003-01-23,218875.0
117702,2009-05-14,530000.0
117703,2008-03-19,532000.0
117704,2003-10-02,355000.0
117705,2016-12-21,735000.0
117706,2015-05-11,430000.0
117707,1992-12-01,107120.0
117708,2007-04-09,315000.0
117712,2002-11-19,340000.0
117714,2001-09-05,170000.0
117715,2017-12-21,370000.0
117718,2011-10-20,535000.0
117722,2007-01-10,326000.0
117724,2012-04-25,370000.0
117725,2017-11-09,546000.0
117730,2011-09-02,290000.0
117731,2003-07-16,240000.0
117733,1999-12-02,176250.0
117734,2008-05-13,521000.0
117736,2014-09-15,645000.0
117738,2016-11-18,391500.0
117740,2003-07-10,255000.0
117741,2015-02-06,2500000.0
117742,2011-01-04,387500.0
117745,2017-12-28,2500000.0
117746,2017-07-14,390000.0
117748,2013-02-06,550000.0
117749,1998-08-17,106500.0
117751,2013-06-19,399900.0
117755,2013-06-04,685000.0
117756,2014-09-04,900000.0
117757,2014-07-14,485000.0
117758,2014-09-26,332500.0
117759,2001-01-24,91528.0
117760,2011-10-12,299900.0
117761,2005-04-29,320000.0
117762,2001-07-03,139500.0
117763,2001-10-25,100000.0
117764,2014-06-03,337000.0
117766,2016-08-15,519000.0
117767,2007-02-27,290000.0
117768,2017-09-29,369000.0
117769,2015-04-02,381001.0
117770,2005-04-29,329500.0
117771,2006-03-03,399000.0
117773,2018-05-10,369900.0
117775,2013-06-03,319900.0
117776,2001-12-27,169500.0
117778,2017-07-05,510000.0
117779,2006-06-01,311000.0
117780,2007-09-18,316000.0
117781,2017-01-19,349500.0
117783,2011-08-26,570000.0
117784,2002-12-19,632500.0
117785,2015-03-02,1400000.0
117786,2013-09-17,447000.0
117787,2003-11-17,495400.0
117788,2010-05-13,570000.0
117789,2016-11-28,780000.0
117791,2007-04-03,695000.0
117792,2013-07-09,776500.0
117793,2013-08-16,740000.0
117794,2015-11-03,910000.0
117795,2007-05-29,830000.0
117796,2017-09-28,699900.0
117798,2009-11-05,659000.0
117799,2018-01-05,1535000.0
117800,2016-07-22,427900.0
117801,2015-07-21,429100.0
117802,2016-07-05,390000.0
117803,2016-03-29,447500.0
117804,2015-09-02,460000.0
117805,2011-01-07,375000.0
117806,2010-09-01,809000.0
117807,2016-07-21,980000.0
117808,2010-06-02,735000.0
117809,2018-05-29,915000.0
117810,2010-08-27,549000.0
117811,2011-05-17,395000.0
117812,2013-07-15,387000.0
117813,2011-03-23,491000.0
117814,2013-06-26,632100.0
117815,2011-05-13,590000.0
117816,2015-06-16,757500.0
117817,2011-05-05,605000.0
117818,2015-08-24,489000.0
117819,2015-08-31,560000.0
117820,2015-08-24,549000.0
117821,2014-12-10,1950000.0
117822,2016-07-05,3400000.0
117823,2015-07-02,1650000.0
117824,2017-03-09,1700000.0
117825,2012-05-23,1658400.0
117826,2013-01-02,1468500.0
117828,2009-04-21,3335000.0
117829,2012-01-12,2653500.0
117830,2008-07-15,1893500.0
117831,2008-10-01,3895500.0
117832,2013-02-05,1749000.0
117833,2011-12-01,1695500.0
117834,2017-07-14,297500.0
117835,2007-06-26,441000.0
117837,2013-06-13,525000.0
117839,2016-09-30,574000.0
117843,2011-05-12,450000.0
117845,1994-04-25,129900.0
117846,2018-07-05,568201.0
117847,2002-04-11,430000.0
117848,2005-10-20,485000.0
117849,1994-11-04,144900.0
117850,1994-03-17,130195.0
117851,2009-06-03,379800.0
117852,2017-03-01,540000.0
117853,2005-08-23,545000.0
117855,1998-05-12,230000.0
117856,1997-05-29,157000.0
117859,2010-06-16,415000.0
117860,2009-12-24,470000.0
117863,2006-06-06,473000.0
117864,1994-05-12,159900.0
117865,2013-12-13,620000.0
117866,2006-04-07,467000.0
117867,2013-12-11,1100000.0
117869,2017-10-03,699000.0
117870,2013-06-04,725000.0
117871,2010-02-01,619000.0
117872,2012-04-11,650000.0
117873,2001-12-12,380000.0
117874,2003-05-09,561500.0
117875,2002-03-06,490000.0
117876,2005-09-15,1075000.0
117877,2003-01-23,455000.0
117878,1993-10-08,314900.0
117879,2014-05-21,1350000.0
117880,2013-07-16,691750.0
117882,1993-11-02,268400.0
117883,2017-06-27,802000.0
117885,2007-07-06,919000.0
117886,2011-05-25,620000.0
117887,2003-12-04,725000.0
117888,2014-05-21,899000.0
117890,2015-06-05,1200000.0
117892,2018-04-02,727000.0
117893,2013-12-09,760000.0
117894,2012-08-17,634000.0
117895,2016-11-17,777000.0
117896,2006-12-15,397210.0
117897,2013-06-14,520000.0
117898,2017-07-03,658000.0
117899,2012-09-10,1100000.0
117900,2016-08-24,286191.0
117901,2007-06-15,749900.0
117902,2018-03-05,840000.0
117905,2016-08-01,604000.0
117906,2017-08-28,624000.0
117907,2014-06-11,750000.0
117911,2006-12-26,556240.0
117913,2006-12-18,394310.0
117914,2006-12-12,970380.0
117916,2012-06-21,805000.0
117917,2009-08-27,575000.0
117918,2006-12-12,502090.0
117920,2014-10-31,1180000.0
117921,2011-10-24,519500.0
117922,2014-05-09,525000.0
117923,2011-11-30,672000.0
117924,2015-06-05,610000.0
117925,2008-06-27,575000.0
117926,2017-08-17,621500.0
117927,2010-11-09,660000.0
117928,2017-04-18,625000.0
117929,2018-04-25,650000.0
117930,2006-12-05,1035055.0
117934,2018-05-29,790000.0
117935,2014-10-31,739000.0
117936,2011-04-12,950000.0
117937,2007-01-09,404900.0
117938,2006-12-26,409000.0
117940,2006-12-19,1212905.0
117942,2006-12-08,733650.0
117943,2018-01-25,737500.0
117944,2007-01-05,548890.0
117948,2009-03-06,880000.0
117949,2007-05-08,865000.0
117951,2007-03-05,2300000.0
117952,2015-02-18,1180000.0
117953,2007-04-30,1292250.0
117954,2018-04-13,1200000.0
117955,2006-10-10,659820.0
117956,2011-03-22,700000.0
117957,2006-10-02,569900.0
117958,2012-08-23,485000.0
117960,2012-08-21,470000.0
117961,2006-11-03,592510.0
117962,2006-10-02,725900.0
117963,2014-07-07,899000.0
117965,2006-10-03,1376600.0
117966,2006-10-02,900440.0
117967,2012-05-21,745000.0
117968,2006-10-25,550670.0
117969,2013-06-05,431900.0
117970,2016-08-23,410000.0
117974,2015-05-08,380000.0
117975,2000-05-22,250000.0
117979,1993-10-29,80000.0
117980,2009-08-05,472500.0
117981,1997-09-02,119900.0
117982,2006-02-01,290000.0
117983,1996-05-22,80000.0
117986,2018-06-01,430000.0
117987,2011-02-23,360000.0
117991,2017-03-06,426400.0
117994,2018-07-09,604250.0
117995,2014-07-10,621000.0
117996,2015-04-03,439000.0
117999,2008-11-05,405000.0
118000,2000-07-20,222000.0
118001,2005-04-08,280000.0
118002,2017-12-04,430000.0
118004,1993-05-21,142000.0
118007,1997-05-06,97500.0
118008,2006-05-08,385000.0
118009,2008-09-19,354900.0
118010,1997-06-13,155000.0
118012,1999-07-22,98500.0
118013,2006-08-01,373000.0
118014,1996-09-04,169000.0
118015,1998-11-03,177900.0
118017,2017-12-15,454000.0
118018,2014-10-03,435000.0
118020,2015-11-24,499900.0
118021,2001-01-02,105000.0
118023,2014-05-07,399900.0
118024,2015-11-23,588000.0
118025,2012-10-04,648000.0
118027,2012-09-06,421000.0
118028,2015-07-14,425000.0
118029,2005-07-29,390000.0
118030,2003-08-21,350000.0
118031,2017-03-24,417500.0
118034,2012-06-01,475000.0
118038,2012-07-25,405000.0
118039,2004-06-16,280000.0
118041,2001-03-07,159900.0
118045,2015-08-25,790000.0
118046,2012-08-20,515000.0
118047,2009-02-05,829500.0
118048,2016-06-08,499900.0
118049,1996-04-01,77000.0
118050,2011-10-20,449000.0
118054,2015-12-24,503000.0
118055,2017-01-18,460000.0
118056,2016-05-24,355000.0
118058,2015-04-30,435000.0
118060,2016-04-12,527500.0
118062,2013-09-19,495000.0
118063,1992-11-19,164000.0
118066,2009-01-28,455900.0
118067,2014-03-10,585000.0
118068,2009-08-26,492500.0
118071,2011-07-27,650000.0
118072,2005-07-18,567000.0
118073,2012-05-22,525000.0
118077,2015-08-25,450000.0
118080,2007-07-30,399000.0
118081,1995-09-14,135000.0
118083,2006-08-30,429000.0
118085,2011-10-31,330500.0
118086,2014-04-28,360000.0
118089,2016-09-29,387000.0
118090,2009-12-03,326000.0
118091,2004-04-19,140000.0
118092,2011-03-10,215000.0
118093,2009-01-28,223750.0
118097,1992-03-30,182500.0
118101,2005-08-24,355000.0
118102,2008-09-08,616410.0
118103,2014-10-10,635000.0
118104,2004-04-02,430000.0
118105,2013-04-17,336500.0
118106,2012-01-17,535000.0
118107,1999-05-10,310000.0
118108,2013-10-04,615000.0
118109,2015-07-31,396750.0
118110,2015-04-03,655000.0
118111,2011-12-07,850000.0
118112,2013-03-27,665000.0
118113,2000-12-12,700000.0
118115,2012-08-31,975000.0
118116,2013-06-12,1350000.0
118119,2007-06-28,899000.0
118120,1993-08-30,304120.0
118121,1993-10-27,308400.0
118122,2014-07-01,995000.0
118123,2017-06-22,805000.0
118124,2005-06-01,1300000.0
118125,1994-03-23,303400.0
118128,2017-06-29,210000.0
118129,1997-04-23,46500.0
118130,2011-08-16,159490.0
118132,2012-09-05,175000.0
118134,2012-07-20,235000.0
118136,2011-06-06,215000.0
118137,1997-07-10,46000.0
118139,1999-08-13,55000.0
118140,2005-08-05,218000.0
118141,2006-05-26,190000.0
118142,2011-08-18,185000.0
118143,1993-10-25,49000.0
118144,2015-09-08,223500.0
118147,2018-07-11,218000.0
118149,2012-04-19,199000.0
118150,2002-07-02,83000.0
118153,2000-09-26,62500.0
118156,2017-05-17,207000.0
118157,2003-09-11,155000.0
118158,2003-11-25,171000.0
118160,2006-12-18,180000.0
118161,2005-09-13,200000.0
118162,1993-09-01,45000.0
118163,2002-06-05,70100.0
118164,2011-10-03,47100.0
118169,2011-06-14,171000.0
118170,2004-09-27,179000.0
118171,2011-10-31,181500.0
118173,2017-09-12,195000.0
118177,2012-06-04,177500.0
118178,2010-06-04,185000.0
118179,2005-05-17,189000.0
118180,2001-05-22,62000.0
118181,2013-01-18,210000.0
118182,2013-02-11,177000.0
118183,1993-07-16,47250.0
118184,2010-11-24,810000.0
118185,2012-08-27,691000.0
118186,2006-10-10,499900.0
118187,2016-07-01,615000.0
118188,2006-10-03,499900.0
118189,2006-10-10,817540.0
118190,2008-08-08,850000.0
118191,2015-09-08,916000.0
118192,2015-05-01,860000.0
118193,2017-10-26,1790000.0
118194,2012-01-10,935550.0
118195,2008-08-18,723600.0
118196,2014-10-16,865000.0
118198,2009-05-04,680000.0
118200,2011-08-29,535500.0
118201,2006-10-25,446520.0
118202,2009-07-17,909000.0
118203,2006-10-16,741540.0
118204,2007-05-23,900000.0
118205,2011-02-03,810000.0
118206,2016-08-24,376665.0
118207,2015-02-10,1179000.0
118208,2008-09-03,820000.0
118210,2012-10-12,865000.0
118212,2014-06-11,595000.0
118213,2016-06-09,613750.0
118217,2013-06-27,907500.0
118218,2006-12-15,1109165.0
118219,2017-06-12,1410000.0
118220,2014-10-09,885000.0
118222,2013-11-26,645000.0
118223,2014-08-21,539000.0
118224,2016-12-13,642500.0
118225,2007-05-25,900900.0
118226,2007-04-02,800000.0
118227,2014-12-16,935000.0
118230,2013-10-17,860000.0
118231,2007-06-18,875000.0
118232,2010-03-17,560000.0
118233,2010-01-05,545000.0
118234,2011-06-21,640000.0
118235,2011-03-23,920530.0
118236,2007-06-18,410250.0
118237,2016-05-11,652000.0
118238,2012-04-27,558500.0
118239,2006-12-15,1208430.0
118242,2012-06-28,675000.0
118243,2013-10-09,730000.0
118244,2017-06-08,4750000.0
118249,2013-05-17,320000.0
118250,1995-03-07,77000.0
118258,2010-10-07,485000.0
118259,1994-10-04,110000.0
118260,2017-07-20,515000.0
118261,2011-07-18,399999.0
118262,2012-07-09,413500.0
118263,2016-06-22,555000.0
118264,2014-08-06,424900.0
118265,2013-04-23,379000.0
118267,2013-06-06,202700.0
118270,2000-05-03,137643.0
118271,2016-11-01,1060000.0
118272,2002-06-10,382250.0
118274,2005-11-18,412360.0
118275,2017-01-18,480000.0
118276,2016-08-23,519000.0
118277,2018-04-17,415000.0
118279,2004-03-31,280000.0
118280,1998-12-14,142000.0
118281,2018-06-04,376500.0
118282,2012-08-22,499500.0
118283,2008-01-09,395000.0
118284,2011-08-03,469000.0
118285,2006-06-14,349900.0
118286,2006-07-17,195000.0
118288,2017-08-24,515200.0
118289,2009-03-19,800000.0
118290,2018-01-08,790000.0
118291,2014-10-09,510000.0
118292,2006-06-20,694800.0
118293,2006-03-09,390000.0
118294,2011-08-31,370000.0
118297,1999-08-12,147500.0
118299,2003-08-06,180000.0
118301,1996-04-23,64000.0
118302,2010-10-26,330000.0
118304,2014-09-24,417500.0
118305,2002-01-24,169000.0
118306,2009-08-18,330000.0
118308,2006-01-30,345000.0
118311,1997-08-12,58100.0
118313,2014-04-09,370000.0
118314,2016-03-03,350000.0
118316,2006-04-20,338500.0
118318,2018-06-18,430000.0
118320,2013-12-11,285000.0
118321,2014-08-04,375000.0
118322,2014-02-05,300000.0
118325,2016-07-22,316990.0
118327,2011-12-30,295000.0
118328,2000-09-18,115000.0
118329,2000-04-21,105000.0
118330,2002-06-04,189000.0
118331,2015-12-22,679900.0
118332,1992-05-11,150000.0
118333,2017-06-09,671675.0
118336,2015-07-29,668000.0
118337,2008-08-21,610000.0
118338,2013-11-15,262500.0
118339,2015-07-02,311200.0
118340,2017-09-05,257000.0
118341,2017-04-13,337000.0
118342,2006-04-26,420000.0
118343,2006-06-08,385000.0
118344,2006-10-24,580000.0
118345,2006-02-24,389900.0
118346,2009-07-15,480000.0
118347,2012-11-05,630000.0
118348,2006-05-25,729900.0
118349,2013-09-04,365000.0
118350,2011-04-13,360000.0
118352,2006-05-25,474900.0
118353,2015-10-21,750000.0
118355,2016-12-02,399999.0
118356,2006-03-06,489900.0
118359,2014-07-15,659000.0
118360,2014-09-23,1295000.0
118361,1997-04-07,141500.0
118362,2015-01-02,526500.0
118363,2015-11-24,508000.0
118364,2015-06-25,500000.0
118365,2008-09-23,445000.0
118367,2001-10-10,285000.0
118368,2016-01-15,490000.0
118369,2007-04-20,460000.0
118371,2016-12-13,515000.0
118379,2005-04-14,510000.0
118381,2018-04-02,522000.0
118382,2004-09-20,425000.0
118383,2004-06-21,413250.0
118385,2006-05-19,390000.0
118388,2002-12-09,320000.0
118389,2001-05-23,250000.0
118392,2005-06-24,555000.0
118396,2005-10-05,525000.0
118397,2012-05-10,422500.0
118398,1994-01-10,145000.0
118399,2008-07-24,434900.0
118400,2014-05-14,515000.0
118401,2003-07-22,335000.0
118402,2015-07-13,525000.0
118404,2016-11-17,555200.0
118405,2013-07-10,85000.0
118406,2008-04-23,45000.0
118408,2008-08-26,183600.0
118409,2005-07-12,200000.0
118411,2001-08-27,65000.0
118412,2005-09-13,215000.0
118413,2004-07-07,180000.0
118415,2004-07-07,199900.0
118420,2013-06-19,240000.0
118422,2015-11-20,215000.0
118423,2009-09-22,209000.0
118424,2001-03-05,65000.0
118425,2011-04-12,170000.0
118426,2000-09-11,62000.0
118427,1997-11-17,47200.0
118428,2004-03-09,113000.0
118429,2002-01-24,64000.0
118430,1992-10-20,54200.0
118432,2009-01-13,190000.0
118433,2015-07-08,705000.0
118434,2016-05-31,764000.0
118436,2015-01-14,485000.0
118438,2003-04-08,282000.0
118439,2011-04-18,464000.0
118441,1999-04-28,77000.0
118442,2002-03-05,458000.0
118443,2002-11-21,335700.0
118444,2016-10-28,779000.0
118445,2014-05-22,445000.0
118446,2013-09-12,303000.0
118447,2007-09-05,259000.0
118448,2006-04-03,260000.0
118449,2016-08-04,310000.0
118450,2005-06-03,260000.0
118451,1995-11-07,64500.0
118452,2014-10-01,233500.0
118455,2002-10-30,163600.0
118456,2003-09-02,182000.0
118459,2017-01-06,590000.0
118462,2013-09-05,352000.0
118464,2017-12-05,268000.0
118467,2014-12-08,305000.0
118469,2014-10-03,399000.0
118470,2004-07-06,325000.0
118471,2000-12-27,69000.0
118474,2004-06-28,230000.0
118475,2001-12-31,118000.0
118480,2016-08-19,831000.0
118481,1996-05-22,135000.0
118482,2018-03-23,720000.0
118483,2016-06-13,730000.0
118485,2014-09-10,399000.0
118486,2002-03-08,382000.0
118488,2018-06-05,855600.0
118489,2016-06-08,785000.0
118490,2015-03-12,680000.0
118492,2004-06-14,455000.0
118493,2004-11-15,445000.0
118495,1998-09-15,184000.0
118496,2018-06-26,605000.0
118497,1993-02-26,149000.0
118498,1999-05-11,199000.0
118499,2010-12-13,450000.0
118500,1992-09-29,118900.0
118501,2000-12-18,269000.0
118502,1993-05-17,159000.0
118503,2008-09-23,490000.0
118505,2013-09-09,575000.0
118506,1992-11-03,155000.0
118507,1999-06-08,218000.0
118508,2015-01-20,575000.0
118509,2015-05-07,291770.0
118510,1992-06-03,144000.0
118513,2008-03-05,510000.0
118515,2005-08-11,325900.0
118516,2006-03-15,350000.0
118517,2005-10-25,365900.0
118519,2016-08-29,399900.0
118520,2017-10-02,521500.0
118521,2013-09-25,769000.0
118523,2015-09-14,600000.0
118524,2006-08-08,589000.0
118525,2016-07-18,536450.0
118526,2005-11-10,479400.0
118527,2017-05-02,365000.0
118529,2005-09-14,465900.0
118530,2005-10-27,460900.0
118531,2006-01-09,450000.0
118532,2016-11-28,798000.0
118533,2012-11-01,475000.0
118534,2017-07-19,669000.0
118535,2005-08-15,483400.0
118536,2016-08-30,495000.0
118537,2013-07-19,445000.0
118538,2016-10-06,610000.0
118539,2017-10-17,610000.0
118540,2005-08-10,445900.0
118541,2012-06-27,366900.0
118542,2005-08-15,259900.0
118543,2011-07-01,445000.0
118544,2005-11-22,765900.0
118546,2005-09-02,624900.0
118547,2018-05-09,545000.0
118548,2013-06-14,450000.0
118549,2013-02-01,405000.0
118550,2008-11-10,476000.0
118551,2018-05-22,429000.0
118554,2010-07-13,298000.0
118555,2014-04-23,1000000.0
118556,2001-11-29,93000.0
118557,2015-09-10,230000.0
118558,2000-08-14,65025.0
118559,2018-06-29,315000.0
118563,2005-06-15,260000.0
118566,1993-10-21,59000.0
118567,2006-06-07,235000.0
118568,2017-01-18,280900.0
118570,2005-10-05,258000.0
118572,2017-07-24,289900.0
118573,2007-11-02,260000.0
118576,2013-02-14,239000.0
118577,2002-10-18,137500.0
118579,1997-08-21,66000.0
118581,2014-04-17,190000.0
118582,2008-08-29,237000.0
118583,2014-01-03,118265.0
118584,2018-06-13,308000.0
118585,2008-10-17,245500.0
118586,2014-05-15,255000.0
118587,2003-07-08,135000.0
118589,2016-09-06,285000.0
118591,2004-08-09,215000.0
118592,2005-08-29,259000.0
118594,1998-06-30,50000.0
118595,2015-09-22,272000.0
118597,2001-06-12,130000.0
118598,2006-08-18,253000.0
118599,2017-10-19,295000.0
118600,2017-06-13,324000.0
118601,2005-05-05,110517.0
118602,2009-06-03,206900.0
118603,2014-09-08,273000.0
118605,2004-04-22,201000.0
118606,2013-08-22,238950.0
118610,1997-07-15,51000.0
118612,2015-06-10,350000.0
118614,2001-07-18,130000.0
118615,2013-06-05,315000.0
118616,2000-05-03,97500.0
118617,2005-05-26,271600.0
118619,2013-10-10,285000.0
118620,2008-03-19,245000.0
118621,2015-10-14,291000.0
118623,2014-07-22,362500.0
118624,2015-10-09,287500.0
118625,1992-04-06,60000.0
118626,2003-04-03,151000.0
118627,2008-07-03,268000.0
118628,2008-08-15,289000.0
118630,2004-04-09,211111.0
118633,2017-06-16,262500.0
118634,2004-12-16,232500.0
118637,2010-07-06,260000.0
118638,2006-03-15,235000.0
118639,2007-05-11,249000.0
