,BATHRM,HF_BATHRM,HEAT,AC,ROOMS,BEDRM,AYB,YR_RMDL,EYB,PRICE,QUALIFIED,SALE_NUM,FIREPLACES,USECODE,LANDAREA,LIVING_GBA,WARD,SalevYB,SalevYI
20410,2,0,2,1,4,2,2007.0,2007.0,2007,803500.0,0,3,0,17,152,1315.0,1,7.0,7
20411,1,0,2,1,3,1,2007.0,2007.0,2007,405900.0,0,1,0,17,84,712.0,1,0.0,0
20412,1,0,2,1,3,1,2007.0,2007.0,2007,450000.0,0,3,0,17,84,681.0,1,10.0,10
20413,2,0,2,1,5,2,2007.0,2007.0,2007,775020.0,0,1,0,17,152,1298.0,1,0.0,0
20414,2,0,2,1,4,1,2007.0,2007.0,2007,636248.0,0,1,0,17,116,1056.0,1,0.0,0
20415,1,0,2,1,4,1,2007.0,2007.0,2007,579000.0,0,4,0,17,92,875.0,1,10.0,10
20416,2,0,2,1,4,2,2007.0,2007.0,2007,790000.0,0,1,0,17,152,1505.0,1,3.0,3
20417,1,0,2,1,4,1,2007.0,2007.0,2007,549000.0,0,1,0,17,92,901.0,1,0.0,0
20418,2,0,2,1,4,1,2007.0,2007.0,2007,712500.0,0,5,0,17,116,1050.0,1,10.0,10
20419,2,0,2,1,4,1,2007.0,2007.0,2007,553000.0,0,1,0,17,116,1050.0,1,5.0,5
20420,2,0,2,1,4,1,2007.0,2007.0,2007,576900.0,0,1,0,17,116,1050.0,1,1.0,1
20421,2,0,2,1,4,2,2007.0,2007.0,2007,780020.0,0,1,0,17,152,1315.0,1,0.0,0
20422,1,0,2,1,3,1,2007.0,2007.0,2007,424500.0,0,1,0,17,84,712.0,1,5.0,5
20423,1,0,2,1,3,1,2007.0,2007.0,2007,410900.0,0,1,0,17,84,681.0,1,0.0,0
20424,1,1,2,1,4,2,2007.0,2007.0,2007,610000.0,0,3,0,17,110,996.0,1,7.0,7
20425,2,0,2,1,5,2,2007.0,2007.0,2007,851500.0,0,3,0,17,152,1298.0,1,8.0,8
20426,2,0,2,1,4,1,2007.0,2007.0,2007,565000.0,0,1,0,17,116,1056.0,1,4.0,4
20427,1,0,2,1,4,1,2007.0,2007.0,2007,564000.0,0,5,0,17,92,875.0,1,11.0,11
20428,2,0,2,1,4,2,2007.0,2007.0,2007,899000.0,0,4,0,17,152,1505.0,1,7.0,7
20429,1,0,2,1,4,1,2007.0,2007.0,2007,595000.0,0,4,0,17,92,901.0,1,8.0,8
20430,2,0,2,1,4,1,2007.0,2007.0,2007,592389.0,0,1,0,17,116,1050.0,1,0.0,0
20431,2,0,2,1,4,1,2007.0,2007.0,2007,730000.0,0,3,0,17,116,1050.0,1,9.0,9
20432,2,0,2,1,4,1,2007.0,2007.0,2007,730000.0,0,4,0,17,116,1050.0,1,9.0,9
20433,1,0,2,1,4,2,2007.0,2007.0,2007,610000.0,0,5,0,17,92,940.0,1,11.0,11
20434,2,0,2,1,4,2,2007.0,2007.0,2007,790000.0,0,1,0,17,152,1315.0,1,3.0,3
20435,1,0,2,1,3,1,2007.0,2007.0,2007,365000.0,0,1,0,17,84,681.0,1,3.0,3
20436,1,1,2,1,4,2,2007.0,2007.0,2007,548400.0,0,1,0,17,110,996.0,1,0.0,0
20437,2,0,2,1,4,1,2007.0,2007.0,2007,675000.0,0,3,0,17,116,1056.0,1,7.0,7
20438,1,0,2,1,4,1,2007.0,2007.0,2007,518000.0,0,1,0,17,92,875.0,1,5.0,5
20439,2,0,2,1,4,2,2007.0,2007.0,2007,795000.0,0,1,0,17,152,1505.0,1,4.0,4
20440,2,0,2,1,4,1,2007.0,2007.0,2007,620000.0,0,1,0,17,116,1050.0,1,5.0,5
20441,2,0,2,1,4,1,2007.0,2007.0,2007,601389.0,0,1,0,17,116,1050.0,1,0.0,0
20442,2,0,2,1,4,1,2007.0,2007.0,2007,593389.0,0,1,0,17,116,1050.0,1,0.0,0
20443,1,0,2,1,4,1,2007.0,2007.0,2007,615000.0,0,3,0,17,92,940.0,1,9.0,9
20444,2,0,2,1,4,2,2007.0,2007.0,2007,789487.0,0,1,0,17,152,1315.0,1,0.0,0
20445,2,0,2,1,4,2,2004.0,2004.0,2004,700000.0,0,1,0,17,247,1281.0,1,9.0,9
20446,1,0,2,1,3,1,2004.0,2004.0,2004,429900.0,0,5,0,17,129,648.0,1,10.0,10
20447,1,0,2,1,3,1,2004.0,2004.0,2004,349900.0,0,1,0,17,129,648.0,1,0.0,0
20448,1,0,2,1,3,1,2004.0,2004.0,2004,462500.0,0,3,0,17,129,650.0,1,14.0,14
20449,2,0,2,1,4,2,2004.0,2004.0,2004,525000.0,0,1,0,17,209,1006.0,1,9.0,9
20450,2,0,2,1,4,2,2004.0,2004.0,2004,554200.0,0,1,0,17,209,1020.0,1,8.0,8
20451,1,0,2,1,3,1,2004.0,2004.0,2004,378500.0,0,4,0,17,108,505.0,1,14.0,14
20452,1,0,2,1,2,0,2004.0,2004.0,2004,310000.0,1,1,0,17,110,519.0,1,9.0,9
20453,1,0,2,1,3,0,2004.0,2004.0,2004,419500.0,0,5,0,17,139,655.0,1,12.0,12
20454,1,0,2,1,3,1,2004.0,2004.0,2004,376500.0,0,1,0,17,129,649.0,1,3.0,3
20455,1,0,2,1,3,1,2004.0,2004.0,2004,410000.0,0,1,0,17,129,618.0,1,9.0,9
20456,1,0,2,1,2,0,2004.0,2004.0,2004,199900.0,0,1,0,17,74,354.0,1,0.0,0
20457,1,0,2,1,2,0,2004.0,2004.0,2004,202000.0,0,1,0,17,74,354.0,1,4.0,4
20458,1,0,2,1,3,1,2004.0,2004.0,2004,449900.0,0,5,0,17,141,655.0,1,12.0,12
20459,2,0,2,1,4,2,2004.0,2004.0,2004,549900.0,0,1,0,17,206,996.0,1,0.0,0
20460,1,0,2,1,3,1,2004.0,2004.0,2004,367500.0,0,1,0,17,129,648.0,1,8.0,8
20461,1,0,2,1,3,1,2004.0,2004.0,2004,389900.0,0,1,0,17,129,649.0,1,0.0,0
20462,1,0,2,1,3,1,2004.0,2004.0,2004,392900.0,0,1,0,17,129,647.0,1,0.0,0
20463,2,0,2,1,4,2,2004.0,2004.0,2004,800000.0,0,3,0,17,247,1281.0,1,13.0,13
20464,1,0,2,1,3,1,2004.0,2004.0,2004,355000.0,0,1,0,17,129,648.0,1,3.0,3
20465,1,0,2,1,3,1,2004.0,2004.0,2004,305000.0,0,1,0,17,129,648.0,1,5.0,5
20466,1,0,4,1,3,1,2016.0,2016.0,2016,463400.0,0,2,0,17,70,660.0,1,1.0,1
20467,2,0,4,1,4,2,2016.0,2016.0,2016,847400.0,1,2,0,17,101,959.0,1,1.0,1
20468,1,0,4,1,3,1,2016.0,2016.0,2016,213600.0,1,2,0,17,57,540.0,1,1.0,1
20469,1,0,4,1,3,1,2016.0,2016.0,2016,396967.0,0,2,0,17,56,520.0,1,1.0,1
20470,2,0,4,1,4,2,2016.0,2016.0,2016,576900.0,0,2,0,17,86,810.0,1,1.0,1
20471,2,0,4,1,4,2,2016.0,2016.0,2016,606967.0,0,2,0,17,92,880.0,1,1.0,1
20472,2,0,4,1,4,2,2016.0,2016.0,2016,804215.0,1,2,0,17,114,1075.0,1,1.0,1
20473,2,0,4,1,4,2,2016.0,2016.0,2016,769900.0,1,2,0,17,115,1090.0,1,1.0,1
20474,1,0,4,1,3,1,2016.0,2016.0,2016,549900.0,0,2,0,17,88,830.0,1,1.0,1
20475,1,0,4,1,3,1,2016.0,2016.0,2016,542432.0,0,2,0,17,83,785.0,1,1.0,1
20476,1,0,4,1,3,1,2016.0,2016.0,2016,472099.0,0,2,0,17,70,660.0,1,1.0,1
20477,2,0,4,1,4,2,2016.0,2016.0,2016,739900.0,0,2,0,17,101,959.0,1,1.0,1
20478,1,0,4,1,3,1,2016.0,2016.0,2016,213600.0,1,2,0,17,57,540.0,1,1.0,1
20479,1,0,4,1,3,1,2016.0,2016.0,2016,396211.0,0,2,0,17,56,520.0,1,1.0,1
20480,2,0,4,1,4,2,2016.0,2016.0,2016,589900.0,0,2,0,17,86,810.0,1,1.0,1
20481,2,0,4,1,4,2,2016.0,2016.0,2016,607012.0,0,2,0,17,92,880.0,1,1.0,1
20482,2,0,4,1,4,2,2016.0,2016.0,2016,829900.0,1,2,0,17,114,1075.0,1,1.0,1
20483,2,0,4,1,4,2,2016.0,2016.0,2016,726729.0,0,2,0,17,115,1090.0,1,1.0,1
20484,1,0,4,1,3,1,2016.0,2016.0,2016,540998.0,0,2,0,17,84,835.0,1,1.0,1
20485,1,0,4,1,3,1,2016.0,2016.0,2016,549900.0,0,2,0,17,83,785.0,1,1.0,1
20486,1,0,4,1,3,1,2016.0,2016.0,2016,481900.0,0,2,0,17,70,660.0,1,1.0,1
20487,1,0,0,1,3,1,1945.0,1985.0,1945,196320.0,0,1,0,17,255,599.0,1,62.0,62
20488,1,0,0,1,3,1,1945.0,1985.0,1945,35000.0,0,1,0,17,252,559.0,1,59.0,59
20489,1,0,0,1,3,1,1945.0,1985.0,1945,25000.0,1,1,0,17,211,491.0,1,57.0,57
20490,1,0,0,1,3,1,1945.0,1985.0,1945,26000.0,1,1,0,17,255,599.0,1,57.0,57
20491,1,0,0,1,3,1,1945.0,1985.0,1945,31250.0,1,1,0,17,234,576.0,1,57.0,57
20492,1,0,0,1,3,1,1945.0,1985.0,1945,28000.0,1,1,0,17,252,559.0,1,58.0,58
20493,1,0,0,1,3,1,1945.0,1985.0,1945,28000.0,1,1,0,17,255,599.0,1,58.0,58
20494,1,0,0,1,3,1,1945.0,1985.0,1945,31250.0,1,1,0,17,234,576.0,1,57.0,57
20495,1,0,0,1,3,1,1945.0,1985.0,1945,9000.0,1,1,0,17,252,559.0,1,52.0,52
20496,1,0,0,1,3,1,1945.0,1985.0,1945,6000.0,1,1,0,17,217,483.0,1,52.0,52
20497,2,0,2,1,4,2,1910.0,2005.0,1919,460000.0,0,1,1,16,263,968.0,1,95.0,86
20498,2,0,2,1,4,2,1910.0,2005.0,1919,475000.0,0,1,1,16,284,1027.0,1,95.0,86
20499,1,0,0,1,3,1,1900.0,2009.0,1919,430000.0,0,4,0,16,291,609.0,1,117.0,98
20500,1,0,0,1,3,1,1900.0,2009.0,1919,399900.0,0,1,0,16,366,667.0,1,110.0,91
20501,1,0,0,1,3,1,1900.0,2009.0,1919,370000.0,0,1,0,16,341,563.0,1,110.0,91
20502,1,0,0,1,4,2,1900.0,2009.0,1919,405000.0,0,1,0,16,440,798.0,1,110.0,91
20503,2,0,2,1,4,2,2010.0,2010.0,2010,465000.0,0,1,0,16,467,919.0,1,1.0,1
20504,2,0,2,1,4,2,2010.0,2010.0,2010,670000.0,0,4,0,16,541,1066.0,1,5.0,5
20505,2,0,2,1,4,2,2010.0,2010.0,2010,690000.0,0,4,0,16,524,1033.0,1,7.0,7
20506,2,0,2,1,4,2,2010.0,2010.0,2010,525000.0,0,1,0,16,528,1042.0,1,1.0,1
20507,2,0,4,1,5,2,1875.0,1984.0,1875,500000.0,0,1,1,16,409,1198.0,1,136.0,136
20508,2,0,4,1,6,2,1875.0,1984.0,1875,490000.0,0,1,1,16,487,1247.0,1,133.0,133
20509,2,0,4,1,6,2,1875.0,1984.0,1875,429000.0,0,1,1,16,487,1217.0,1,131.0,131
20510,1,0,4,1,3,1,1875.0,1984.0,1875,89500.0,0,1,0,16,413,987.0,1,127.0,127
20511,1,0,0,1,2,1,1910.0,1991.0,1910,320000.0,0,1,0,16,528,531.0,1,104.0,104
20512,1,0,0,1,2,1,1910.0,1991.0,1910,190000.0,0,2,0,16,528,530.0,1,104.0,104
20513,2,0,2,1,4,1,2002.0,2002.0,2002,505000.0,1,3,1,16,713,905.0,1,14.0,14
20514,2,0,2,1,4,1,2002.0,2002.0,2002,330000.0,0,2,1,16,661,833.0,1,0.0,0
20515,3,0,2,1,5,2,2002.0,2002.0,2002,675000.0,1,1,1,16,1147,1547.0,1,8.0,8
20516,2,0,4,1,4,2,2005.0,2005.0,2005,557670.0,0,1,0,17,106,1010.0,1,0.0,0
20517,2,0,4,1,4,2,2005.0,2005.0,2005,529500.0,0,3,0,17,98,888.0,1,10.0,10
20518,1,0,4,1,3,1,2005.0,2005.0,2005,359580.0,0,1,0,17,78,747.0,1,0.0,0
20519,1,0,4,1,3,1,2005.0,2005.0,2005,350000.0,0,1,0,17,78,745.0,1,5.0,5
20520,1,0,4,1,3,1,2005.0,2005.0,2005,439000.0,0,3,0,17,75,712.0,1,12.0,12
20521,1,0,4,1,3,1,2005.0,2005.0,2005,425000.0,0,2,0,17,79,747.0,1,9.0,9
20522,2,0,4,1,4,2,2005.0,2005.0,2005,513530.0,0,1,0,17,100,954.0,1,0.0,0
20523,2,0,2,1,4,1,2007.0,2007.0,2007,615000.0,0,1,0,17,116,1050.0,1,1.0,1
20524,2,0,2,1,4,1,2007.0,2007.0,2007,638250.0,0,1,0,17,116,1050.0,1,0.0,0
20525,2,0,2,1,4,1,2007.0,2007.0,2007,651223.0,0,1,0,17,116,1050.0,1,0.0,0
20526,1,0,2,1,4,1,2007.0,2007.0,2007,625000.0,0,4,0,17,92,940.0,1,8.0,8
20527,2,0,2,1,4,2,2007.0,2007.0,2007,700000.0,0,1,0,17,152,1315.0,1,4.0,4
20528,1,0,2,1,3,1,2007.0,2007.0,2007,440000.0,0,1,0,17,84,712.0,1,4.0,4
20529,1,0,2,1,3,1,2007.0,2007.0,2007,465000.0,0,1,0,17,84,681.0,1,1.0,1
20530,1,1,2,1,4,2,2007.0,2007.0,2007,620000.0,0,1,0,17,110,996.0,1,6.0,6
20531,2,0,2,1,5,2,2007.0,2007.0,2007,1080000.0,0,1,0,17,168,1480.0,1,1.0,1
20532,3,0,2,1,7,3,2007.0,2007.0,2007,1775000.0,0,3,0,17,222,2013.0,1,9.0,9
20533,2,0,2,1,4,1,2007.0,2007.0,2007,565000.0,0,1,0,17,116,994.0,1,2.0,2
20534,1,0,2,1,3,1,2007.0,2007.0,2007,525000.0,0,1,0,17,84,886.0,1,5.0,5
20535,1,0,2,1,3,1,2007.0,2007.0,2007,490000.0,0,1,0,17,84,681.0,1,1.0,1
20536,1,1,2,1,4,2,2007.0,2007.0,2007,672497.0,0,1,0,17,110,996.0,1,0.0,0
20537,1,0,2,1,3,1,2004.0,2004.0,2004,345000.0,0,1,0,16,150,465.0,0,10.0,10
20538,2,0,2,1,4,2,2004.0,2004.0,2004,695000.0,0,5,1,16,355,1011.0,0,13.0,13
20539,2,1,2,1,4,2,2004.0,2004.0,2004,735000.0,0,4,1,16,391,1113.0,0,13.0,13
20540,2,0,2,1,5,2,2004.0,2004.0,2004,930000.0,0,5,1,16,479,1365.0,0,14.0,14
20541,2,0,2,1,5,2,2005.0,2005.0,2005,785000.0,0,1,0,16,516,1448.0,0,8.0,8
20542,1,0,2,1,4,2,2005.0,2005.0,2005,621000.0,0,3,0,16,375,964.0,0,11.0,11
20543,1,0,2,1,4,2,2005.0,2005.0,2005,599000.0,0,3,0,16,388,981.0,0,11.0,11
20544,2,0,2,1,4,2,2005.0,2005.0,2005,675000.0,0,1,0,16,419,1218.0,0,5.0,5
20545,2,0,2,1,5,2,2005.0,2005.0,2005,798000.0,0,5,0,16,513,1354.0,0,10.0,10
20546,1,0,2,1,4,1,2006.0,2006.0,2006,362500.0,0,4,0,17,137,596.0,0,12.0,12
20547,1,0,2,1,0,0,2006.0,2006.0,2006,152500.0,1,1,0,17,101,423.0,0,1.0,1
20548,1,0,2,1,0,0,2006.0,2006.0,2006,155000.0,1,1,0,17,101,517.0,0,1.0,1
20549,1,0,2,1,0,0,2006.0,2006.0,2006,295000.0,0,4,0,17,101,399.0,0,9.0,9
20550,1,0,2,1,0,0,2006.0,2006.0,2006,150000.0,1,1,0,17,101,405.0,0,1.0,1
20551,1,0,2,1,0,0,2006.0,2006.0,2006,150000.0,0,1,0,17,101,568.0,0,0.0,0
20552,1,0,2,1,0,0,2006.0,2006.0,2006,241200.0,0,3,0,17,101,469.0,0,11.0,11
20553,1,0,2,1,0,0,2006.0,2006.0,2006,220000.0,0,3,0,17,101,373.0,0,11.0,11
20554,1,0,2,1,0,0,2006.0,2006.0,2006,150000.0,1,1,0,17,101,400.0,0,1.0,1
20555,1,0,2,1,0,0,2006.0,2006.0,2006,192500.0,0,1,0,17,101,385.0,0,6.0,6
20556,1,0,2,1,3,1,1963.0,2006.0,1963,53969391.0,1,2,0,17,116,567.0,1,52.0,52
20557,1,0,2,1,3,1,1963.0,2006.0,1963,53969391.0,1,2,0,17,117,568.0,1,52.0,52
20558,1,0,2,1,3,1,1963.0,2006.0,1963,53969391.0,1,2,0,17,113,549.0,1,52.0,52
20559,1,0,2,1,3,1,1963.0,2006.0,1963,53969391.0,1,2,0,17,148,720.0,1,52.0,52
20560,1,0,2,1,4,1,1963.0,2006.0,1963,53969391.0,1,2,0,17,115,551.0,1,52.0,52
20561,2,0,2,1,6,4,1977.0,1977.0,1977,142000.0,0,1,0,16,2041,2082.0,1,25.0,25
20562,2,0,2,1,6,4,1977.0,1977.0,1977,650000.0,0,1,0,16,2041,2115.0,1,31.0,31
20563,2,0,2,1,7,2,1915.0,1990.0,1915,690000.0,1,3,0,16,805,1364.0,1,102.0,102
20564,2,0,2,1,7,4,1915.0,1990.0,1915,510000.0,1,1,0,16,806,1379.0,1,97.0,97
20565,1,0,2,1,6,2,1915.0,1990.0,1915,525000.0,1,1,0,16,805,1364.0,1,98.0,98
20566,2,0,2,1,7,4,1915.0,1990.0,1915,640000.0,1,1,0,16,806,1379.0,1,95.0,95
20567,1,1,2,1,7,2,1915.0,1990.0,1915,590000.0,1,2,0,16,805,1364.0,1,100.0,100
20568,2,0,4,1,7,4,1890.0,1998.0,1890,640000.0,0,1,0,16,729,1890.0,1,116.0,116
20569,1,0,4,1,4,2,1890.0,1998.0,1890,533000.0,0,1,1,16,446,867.0,1,118.0,118
20570,1,0,4,1,4,2,1890.0,1998.0,1890,501500.0,0,1,1,16,446,859.0,1,115.0,115
20571,2,0,2,1,4,2,1895.0,2002.0,1919,561900.0,1,4,1,16,446,1067.0,1,119.0,95
20572,2,0,2,1,4,2,1895.0,2002.0,1919,572400.0,1,1,1,16,446,1012.0,1,110.0,86
20573,2,0,2,1,4,2,1895.0,2002.0,1919,818000.0,1,4,1,16,446,944.0,1,123.0,99
20574,2,0,2,1,4,2,1895.0,2002.0,1919,538000.0,0,1,1,16,416,932.0,1,112.0,88
20575,2,0,2,1,4,2,1878.0,2005.0,1919,386000.0,0,1,1,16,304,954.0,1,132.0,91
20576,3,0,2,1,5,2,1878.0,2005.0,1919,1070000.0,1,3,1,16,589,1448.0,1,137.0,96
20577,2,1,2,1,6,3,1895.0,2004.0,1919,800000.0,0,1,0,16,1123,2125.0,1,111.0,87
20578,1,0,2,1,4,2,1895.0,2004.0,1919,517000.0,0,1,0,16,518,938.0,1,110.0,86
20579,1,0,2,1,4,2,1895.0,2004.0,1919,560000.0,0,4,0,16,488,882.0,1,119.0,95
20580,2,1,2,1,4,2,1900.0,2005.0,1919,769500.0,0,1,1,16,470,1323.0,1,113.0,94
20581,2,1,2,1,5,2,1900.0,2005.0,1919,920000.0,0,4,1,16,501,1415.0,1,114.0,95
20582,3,0,0,1,6,3,2011.0,2011.0,2011,1175000.0,0,1,1,16,1188,1657.0,1,2.0,2
20583,3,0,0,1,6,3,2011.0,2011.0,2011,1350000.0,0,1,1,16,1188,1695.0,1,0.0,0
20584,2,0,4,1,4,2,1900.0,1919.0,1919,736000.0,1,1,0,16,870,1266.0,1,115.0,96
20585,2,1,4,1,4,2,1900.0,1919.0,1919,818000.0,1,1,0,16,1912,1564.0,1,115.0,96
20586,2,1,2,1,4,2,1919.0,2017.0,1919,2360000.0,0,2,0,16,855,1697.0,1,99.0,99
20587,2,1,2,1,4,2,1919.0,2017.0,1919,1387000.0,1,2,0,16,969,1437.0,1,99.0,99
20588,2,0,4,1,4,2,1890.0,1981.0,1890,395000.0,1,1,1,16,470,1070.0,1,122.0,122
20589,2,0,4,1,4,2,1890.0,1981.0,1890,130000.0,1,1,1,16,470,1048.0,1,106.0,106
20590,2,0,4,1,4,2,1890.0,1981.0,1890,545000.0,1,1,1,16,470,1111.0,1,120.0,120
20591,1,0,4,1,3,1,1908.0,1986.0,1908,370000.0,1,1,0,16,394,717.0,1,104.0,104
20592,1,0,4,1,3,1,1920.0,2012.0,1920,444900.0,0,1,0,17,142,715.0,1,93.0,93
20593,1,0,4,1,3,1,1920.0,2012.0,1920,434900.0,0,1,0,17,167,876.0,1,93.0,93
20594,1,0,4,1,3,1,1920.0,2012.0,1920,364900.0,0,1,0,17,112,506.0,1,93.0,93
20595,1,0,4,1,3,1,1920.0,2012.0,1920,434900.0,0,1,0,17,142,686.0,1,93.0,93
20596,1,0,4,1,3,1,1920.0,2012.0,1920,435900.0,0,1,0,17,168,690.0,1,93.0,93
20597,1,0,4,1,3,1,1920.0,2012.0,1920,557500.0,0,3,0,17,151,695.0,1,97.0,97
20598,1,0,4,1,3,1,1920.0,2012.0,1920,379900.0,0,1,0,17,123,672.0,1,93.0,93
20599,1,0,4,1,3,1,1920.0,2012.0,1920,439900.0,0,1,0,17,151,716.0,1,93.0,93
20600,1,0,4,1,3,1,1920.0,2012.0,1920,404900.0,0,1,0,17,137,690.0,1,93.0,93
20601,1,0,4,1,3,1,1920.0,2012.0,1920,389900.0,0,1,0,17,138,706.0,1,93.0,93
20602,1,0,4,1,3,1,1920.0,2012.0,1920,485000.0,0,2,0,17,142,715.0,1,95.0,95
20603,1,0,4,1,3,1,1920.0,2012.0,1920,389900.0,0,1,0,17,167,876.0,1,93.0,93
20604,1,0,4,1,3,1,1920.0,2012.0,1920,425000.0,0,2,0,17,112,506.0,1,97.0,97
20605,1,0,4,1,3,1,1920.0,2012.0,1920,499900.0,0,1,0,17,142,686.0,1,93.0,93
20606,1,0,4,1,3,1,1920.0,2012.0,1920,569900.0,0,3,0,17,168,690.0,1,97.0,97
20607,1,0,4,1,3,1,1920.0,2012.0,1920,499900.0,0,1,0,17,151,696.0,1,93.0,93
20608,1,0,4,1,3,1,1920.0,2012.0,1920,480000.0,0,3,0,17,123,672.0,1,94.0,94
20609,1,0,4,1,3,1,1920.0,2012.0,1920,449900.0,0,1,0,17,137,690.0,1,93.0,93
20610,1,0,4,1,3,1,1920.0,2012.0,1920,434900.0,0,1,0,17,138,706.0,1,93.0,93
20611,1,0,4,1,3,1,1920.0,2012.0,1920,550500.0,0,3,0,17,142,715.0,1,97.0,97
20612,1,0,4,1,3,1,1920.0,2012.0,1920,449900.0,0,1,0,17,167,876.0,1,93.0,93
20613,1,0,4,1,3,0,1920.0,2012.0,1920,379900.0,0,1,0,17,112,506.0,1,93.0,93
20614,2,0,4,1,4,2,1920.0,2012.0,1920,849900.0,0,1,0,17,343,1030.0,1,93.0,93
20615,1,0,4,1,2,0,1920.0,2012.0,1920,421250.0,0,3,0,17,106,436.0,1,96.0,96
20616,1,0,4,1,3,1,1920.0,2012.0,1920,714900.0,0,1,0,17,304,853.0,1,93.0,93
20617,1,0,4,1,3,1,1920.0,2012.0,1920,739900.0,0,1,0,17,357,871.0,1,93.0,93
20618,1,0,4,1,2,0,1920.0,2012.0,1920,444900.0,0,1,0,17,173,457.0,1,93.0,93
20619,2,0,4,1,4,2,1920.0,2012.0,1920,839900.0,0,1,0,17,425,910.0,1,93.0,93
20620,2,0,2,1,4,2,1890.0,2016.0,1919,685000.0,0,2,0,16,537,884.0,1,127.0,98
20621,2,0,2,1,4,2,1890.0,2016.0,1919,760000.0,0,1,0,16,537,805.0,1,126.0,97
20622,2,0,2,1,4,2,2004.0,2004.0,2004,475000.0,0,1,0,17,209,1006.0,1,1.0,1
20623,2,0,2,1,4,2,2004.0,2004.0,2004,515000.0,0,1,0,17,209,1020.0,1,7.0,7
20624,1,0,2,1,3,1,2004.0,2004.0,2004,312300.0,0,1,0,17,108,505.0,1,8.0,8
20625,1,0,2,1,2,0,2004.0,2004.0,2004,330000.0,0,5,0,17,110,519.0,1,13.0,13
20626,1,0,2,1,3,1,2004.0,2004.0,2004,420000.0,0,6,0,17,139,655.0,1,12.0,12
20627,1,0,2,1,3,1,2004.0,2004.0,2004,328900.0,0,1,0,17,129,618.0,1,1.0,1
20628,1,0,2,1,2,0,2004.0,2004.0,2004,247000.0,0,4,0,17,74,354.0,1,12.0,12
20629,1,0,2,1,2,0,2004.0,2004.0,2004,259900.0,0,4,0,17,74,354.0,1,13.0,13
20630,1,0,2,1,3,1,2004.0,2004.0,2004,375900.0,0,1,0,17,141,655.0,1,0.0,0
20631,2,0,2,1,4,2,2004.0,2004.0,2004,473900.0,0,1,0,17,206,996.0,1,0.0,0
20632,1,0,2,1,3,1,2004.0,2004.0,2004,437500.0,0,6,0,17,129,648.0,1,13.0,13
20633,1,0,2,1,3,1,2004.0,2004.0,2004,419000.0,0,4,0,17,129,649.0,1,10.0,10
20634,1,0,2,1,3,1,2004.0,2004.0,2004,354900.0,0,1,0,17,129,649.0,1,1.0,1
20635,2,0,2,1,4,2,2004.0,2004.0,2004,620000.0,0,1,0,17,247,1281.0,1,8.0,8
20636,1,0,2,1,3,1,2004.0,2004.0,2004,384900.0,0,1,0,17,129,648.0,1,0.0,0
20637,1,0,2,1,3,1,2004.0,2004.0,2004,354900.0,0,1,0,17,129,650.0,1,1.0,1
20638,2,0,2,1,4,2,2004.0,2004.0,2004,573000.0,0,4,0,17,209,1006.0,1,10.0,10
20639,2,0,2,1,4,2,2004.0,2004.0,2004,509900.0,0,1,0,17,209,1020.0,1,0.0,0
20640,1,0,2,1,3,1,2004.0,2004.0,2004,362000.0,0,3,0,17,108,505.0,1,11.0,11
20641,1,0,2,1,2,0,2004.0,2004.0,2004,294000.0,0,1,0,17,110,519.0,1,1.0,1
20642,1,0,2,1,3,0,2004.0,2004.0,2004,415000.0,0,4,0,17,139,655.0,1,13.0,13
20643,1,0,2,1,3,1,2004.0,2004.0,2004,457800.0,0,4,0,17,129,649.0,1,14.0,14
20644,1,0,2,1,3,1,2004.0,2004.0,2004,368900.0,0,1,0,17,129,618.0,1,1.0,1
20645,1,0,2,1,2,0,2004.0,2004.0,2004,249000.0,0,4,0,17,74,354.0,1,12.0,12
20646,1,0,2,1,2,0,2004.0,2004.0,2004,199900.0,0,1,0,17,74,354.0,1,0.0,0
20647,1,0,2,1,3,1,2004.0,2004.0,2004,454900.0,0,3,0,17,141,655.0,1,12.0,12
20648,1,0,2,1,3,1,2004.0,2004.0,2004,418000.0,0,1,0,17,129,648.0,1,10.0,10
20649,1,0,2,1,3,1,2004.0,2004.0,2004,455000.0,0,4,0,17,129,649.0,1,13.0,13
20650,1,0,2,1,3,1,2004.0,2004.0,2004,455000.0,0,5,0,17,129,649.0,1,13.0,13
20651,1,0,2,1,3,1,2004.0,2004.0,2004,455000.0,0,3,0,17,129,647.0,1,13.0,13
20652,2,0,2,1,4,2,2004.0,2004.0,2004,343205.0,1,4,0,17,247,1281.0,1,11.0,11
20653,1,0,2,1,3,1,1989.0,2002.0,1989,497000.0,0,5,1,16,345,683.0,1,28.0,28
20654,1,0,2,1,3,1,1989.0,2002.0,1989,380000.0,1,1,1,16,386,788.0,1,24.0,24
20655,1,0,2,1,3,1,1989.0,2002.0,1989,466000.0,0,4,1,16,369,720.0,1,26.0,26
20656,1,0,2,1,4,2,1989.0,2002.0,1989,462500.0,0,6,1,16,398,795.0,1,27.0,27
20657,1,0,2,1,4,2,1989.0,2002.0,1989,451500.0,0,1,1,16,411,826.0,1,23.0,23
20658,1,0,2,1,3,1,1989.0,2002.0,1989,334250.0,0,1,1,16,342,679.0,1,15.0,15
20659,1,0,2,1,3,1,1989.0,2002.0,1989,270000.0,0,1,1,16,347,690.0,1,14.0,14
